id,profileId,voice,sourceType,lessonId,lessonTitle,sourceId,text,note,priority,localOutputPath,r2ObjectKey
vi3a-0622,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q004:answerText,ti vi thÃ´ng minh,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-514dc32b20.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-514dc32b20.mp3
vi3a-0623,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q009:answerText,tá»± Ä‘á»™ng,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-16a4e5beed.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-16a4e5beed.mp3
vi3a-0624,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q001:answerText,tÆ°Æ¡ng lai,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-57436c0052.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-57436c0052.mp3
vi3a-0625,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q023:questionText,Which English word/phrase means 'cÃ´ng nghá»‡ cao'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-a514ee1200.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-a514ee1200.mp3
vi3a-0626,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q024:questionText,Which English word/phrase means 'Ä‘iá»u khiá»ƒn'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2e51279ea4.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2e51279ea4.mp3
vi3a-0627,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q017:questionText,Which English word/phrase means 'khÃ´ng dÃ¢y'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-42fcdb09db.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-42fcdb09db.mp3
vi3a-0628,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q018:questionText,Which English word/phrase means 'nÄƒng lÆ°á»£ng máº·t trá»i'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9d8ec74a7c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9d8ec74a7c.mp3
vi3a-0629,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q014:questionText,Which English word/phrase means 'ngÆ°á»i mÃ¡y'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-4663e4b7c8.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-4663e4b7c8.mp3
vi3a-0630,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q019:questionText,Which English word/phrase means 'nhÃ  trong khÃ´ng gian'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8e49b11df6.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8e49b11df6.mp3
vi3a-0631,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q020:questionText,Which English word/phrase means 'nhÃ  xe'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-6355078300.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-6355078300.mp3
vi3a-0632,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q015:questionText,Which English word/phrase means 'thiáº¿t bá»‹'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d2ed3fbfbe.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d2ed3fbfbe.mp3
vi3a-0633,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q022:questionText,Which English word/phrase means 'thoáº£i mÃ¡i'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0928fb454b.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0928fb454b.mp3
vi3a-0634,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q016:questionText,Which English word/phrase means 'ti vi thÃ´ng minh'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-56846e97b8.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-56846e97b8.mp3
vi3a-0635,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q021:questionText,Which English word/phrase means 'tá»± Ä‘á»™ng'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2a7cea45d9.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2a7cea45d9.mp3
vi3a-0636,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q013:questionText,Which English word/phrase means 'tÆ°Æ¡ng lai'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b20db2044c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b20db2044c.mp3
vi3a-0637,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,29,Unit 10 - Our Houses in the Future: Grammar,eng6-b2-u10-grammar-our-houses-in-the-future-c07,"Em hÃ£y viáº¿t 2 cÃ¢u dÃ¹ng: will for future, might for possibility.",cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0a78f58dde.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0a78f58dde.mp3
vi3a-0638,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q010:explanationSimple,'energy' means 'nÄƒng lÆ°á»£ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-4a55d6ed24.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-4a55d6ed24.mp3
vi3a-0639,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q038:explanationSimple,"'environment' means 'mÃ´i trÆ°á»ng', not 'xanh, thÃ¢n thiá»‡n mÃ´i trÆ°á»ng'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-558da6d4cf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-558da6d4cf.mp3
vi3a-0640,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q001:explanationSimple,'environment' means 'mÃ´i trÆ°á»ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ea22a8d5ef.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ea22a8d5ef.mp3
vi3a-0641,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q038:questionText,"'environment' means 'xanh, thÃ¢n thiá»‡n mÃ´i trÆ°á»ng'.",questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-5f8f91bac8.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-5f8f91bac8.mp3
vi3a-0642,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q016:explanationSimple,'giáº£m bá»›t' in English is 'reduce'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-06bdf4b760.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-06bdf4b760.mp3
vi3a-0643,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q012:explanationSimple,"'green' means 'xanh, thÃ¢n thiá»‡n mÃ´i trÆ°á»ng'.",questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-c27c1387ef.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-c27c1387ef.mp3
vi3a-0644,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q013:explanationSimple,'mÃ´i trÆ°á»ng' in English is 'environment'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-a929214324.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-a929214324.mp3
vi3a-0645,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q022:explanationSimple,'nÄƒng lÆ°á»£ng' in English is 'energy'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-51256e7840.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-51256e7840.mp3
vi3a-0646,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q019:explanationSimple,'Ã´ nhiá»…m' in English is 'pollution'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ec8ea15c1e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ec8ea15c1e.mp3
vi3a-0647,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q008:explanationSimple,'plant trees' means 'trá»“ng cÃ¢y'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-839c1e6827.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-839c1e6827.mp3
vi3a-0648,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q006:explanationSimple,'plastic bag' means 'tÃºi nhá»±a'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2dca1b6613.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2dca1b6613.mp3
vi3a-0649,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q007:explanationSimple,'pollution' means 'Ã´ nhiá»…m'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9f046cd74f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9f046cd74f.mp3
vi3a-0650,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q017:explanationSimple,'rÃ¡c' in English is 'rubbish'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-aa93cd1593.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-aa93cd1593.mp3
vi3a-0651,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q039:explanationSimple,"'recycle' means 'tÃ¡i cháº¿', not 'táº¯t'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-f76c527df6.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-f76c527df6.mp3
vi3a-0652,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q002:explanationSimple,'recycle' means 'tÃ¡i cháº¿'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-fbc36c5bc3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-fbc36c5bc3.mp3
vi3a-0653,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q039:questionText,'recycle' means 'táº¯t'.,questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-305d98b94f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-305d98b94f.mp3
vi3a-0654,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q004:explanationSimple,'reduce' means 'giáº£m bá»›t'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-03e74b1f01.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-03e74b1f01.mp3
vi3a-0655,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q003:explanationSimple,'reuse' means 'tÃ¡i sá»­ dá»¥ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d817de4859.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d817de4859.mp3
vi3a-0656,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q005:explanationSimple,'rubbish' means 'rÃ¡c'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-502985e602.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-502985e602.mp3
vi3a-0657,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q009:explanationSimple,'save water' means 'tiáº¿t kiá»‡m nÆ°á»›c'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-332a2fecb7.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-332a2fecb7.mp3
vi3a-0658,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q014:explanationSimple,'tÃ¡i cháº¿' in English is 'recycle'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-333be41d02.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-333be41d02.mp3
vi3a-0659,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q015:explanationSimple,'tÃ¡i sá»­ dá»¥ng' in English is 'reuse'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1b7b2cccbb.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1b7b2cccbb.mp3
vi3a-0660,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q023:explanationSimple,'táº¯t' in English is 'turn off'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2aedcd6dd7.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2aedcd6dd7.mp3
vi3a-0661,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q021:explanationSimple,'tiáº¿t kiá»‡m nÆ°á»›c' in English is 'save water'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-865072d422.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-865072d422.mp3
vi3a-0662,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q020:explanationSimple,'trá»“ng cÃ¢y' in English is 'plant trees'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-7472b92cb1.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-7472b92cb1.mp3
vi3a-0663,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q018:explanationSimple,'tÃºi nhá»±a' in English is 'plastic bag'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-a54d73fc76.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-a54d73fc76.mp3
vi3a-0664,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q011:explanationSimple,'turn off' means 'táº¯t'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d0333115d6.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d0333115d6.mp3
vi3a-0665,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q024:explanationSimple,"'xanh, thÃ¢n thiá»‡n mÃ´i trÆ°á»ng' in English is 'green'.",questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9deb7e6ab4.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9deb7e6ab4.mp3
vi3a-0666,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-c07,Em hÃ£y chá»n 3 tá»« trong Unit 11 vÃ  Ä‘áº·t cÃ¢u.,cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-342212edf2.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-342212edf2.mp3
vi3a-0667,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q004:answerText,giáº£m bá»›t,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1297633cbd.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1297633cbd.mp3
vi3a-0668,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q001:answerText,mÃ´i trÆ°á»ng,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-f1c9919910.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-f1c9919910.mp3
vi3a-0669,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q010:answerText,nÄƒng lÆ°á»£ng,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-297b2e0144.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-297b2e0144.mp3
vi3a-0670,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,31,Unit 11 - Our Greener World: Vocabulary,eng6-b2-u11-vocabulary-our-greener-world-q007:answerText,Ã´ nhiá»…m,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3a6dae8331.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3a6dae8331.mp3
