id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,warning
eng6-full-01166,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q006,30,Reorder the words: sea / the / by / live / might / I,Reorder the words: sea / the / by / live / might / I,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q006.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q006.mp3,
eng6-full-01167,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q007,30,Choose the best answer: Will robots help us?,Choose the best answer: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q007.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q007.mp3,
eng6-full-01168,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q008,30,"Reorder the words: will / they / Yes,","Reorder the words: will / they / Yes,",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q008.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q008.mp3,
eng6-full-01169,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q009,30,Write a sentence using the word/phrase 'future'.,Write a sentence using the word/phrase 'future'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q009.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q009.mp3,
eng6-full-01170,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q010,30,Write a sentence using the word/phrase 'robot'.,Write a sentence using the word/phrase 'robot'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q010.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q010.mp3,
eng6-full-01171,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q011,30,Write a sentence using the word/phrase 'appliance'.,Write a sentence using the word/phrase 'appliance'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q011.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q011.mp3,
eng6-full-01172,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q012,30,Write a sentence using the word/phrase 'smart TV'.,Write a sentence using the word/phrase 'smart TV'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q012.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q012.mp3,
eng6-full-01173,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q013,30,Write a sentence using the word/phrase 'wireless'.,Write a sentence using the word/phrase 'wireless'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q013.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q013.mp3,
eng6-full-01174,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q014,30,Write a sentence using the word/phrase 'solar energy'.,Write a sentence using the word/phrase 'solar energy'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q014.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q014.mp3,
eng6-full-01175,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q015,30,Write a sentence using the word/phrase 'space house'.,Write a sentence using the word/phrase 'space house'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q015.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q015.mp3,
eng6-full-01176,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q016,30,Write a sentence using the word/phrase 'motorhome'.,Write a sentence using the word/phrase 'motorhome'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q016.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q016.mp3,
eng6-full-01177,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q017,30,Write 4-5 sentences about future homes and technology.,Write 4-5 sentences about future homes and technology.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q017.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q017.mp3,
eng6-full-01178,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q018,30,Make a short dialogue with 2 questions and 2 answers about Our Houses in the Future.,Make a short dialogue with 2 questions and 2 answers about Our Houses in the Future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q018.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q018.mp3,
eng6-full-01179,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q019,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q019.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q019.mp3,
eng6-full-01180,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q020,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q020.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q020.mp3,
eng6-full-01181,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q021,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q021.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q021.mp3,
eng6-full-01182,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q022,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q022.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q022.mp3,
eng6-full-01183,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q023,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q023.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q023.mp3,
eng6-full-01184,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q024,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q024.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q024.mp3,
eng6-full-01185,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q025,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q025.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q025.mp3,
eng6-full-01186,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q026,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q026.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q026.mp3,
eng6-full-01187,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q027,30,Answer the question in a complete sentence: What will your future house be like?,Answer the question in a complete sentence: What will your future house be like?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q027.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q027.mp3,
eng6-full-01188,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q028,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q028.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q028.mp3,
eng6-full-01189,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q029,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q029.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q029.mp3,
eng6-full-01190,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q030,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q030.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q030.mp3,
eng6-full-01191,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q031,30,Answer the question in a complete sentence: Where might you live?,Answer the question in a complete sentence: Where might you live?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q031.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q031.mp3,
eng6-full-01192,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q032,30,Answer the question in a complete sentence: Where might you live?,Answer the question in a complete sentence: Where might you live?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q032.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q032.mp3,
eng6-full-01193,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q033,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q033.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q033.mp3,
eng6-full-01194,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q034,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q034.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q034.mp3,
eng6-full-01195,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q035,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q035.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q035.mp3,
eng6-full-01196,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q036,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q036.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q036.mp3,
eng6-full-01197,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q037,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q037.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q037.mp3,
eng6-full-01198,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q038,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q038.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q038.mp3,
eng6-full-01199,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q039,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q039.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q039.mp3,
eng6-full-01200,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q040,30,Answer the question in a complete sentence: Where might you live?,Answer the question in a complete sentence: Where might you live?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q040.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q040.mp3,
eng6-full-01201,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q001,31,What does 'environment' mean in Vietnamese?,What does 'environment' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q001.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q001.mp3,
eng6-full-01202,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q002,31,What does 'recycle' mean in Vietnamese?,What does 'recycle' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q002.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q002.mp3,
eng6-full-01203,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q003,31,What does 'reuse' mean in Vietnamese?,What does 'reuse' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q003.mp3,
eng6-full-01204,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q004,31,What does 'reduce' mean in Vietnamese?,What does 'reduce' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q004.mp3,
eng6-full-01205,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q005,31,What does 'rubbish' mean in Vietnamese?,What does 'rubbish' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q005.mp3,
eng6-full-01206,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q006,31,What does 'plastic bag' mean in Vietnamese?,What does 'plastic bag' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q006.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q006.mp3,
eng6-full-01207,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q007,31,What does 'pollution' mean in Vietnamese?,What does 'pollution' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q007.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q007.mp3,
eng6-full-01208,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q008,31,What does 'plant trees' mean in Vietnamese?,What does 'plant trees' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q008.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q008.mp3,
eng6-full-01209,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q009,31,What does 'save water' mean in Vietnamese?,What does 'save water' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q009.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q009.mp3,
eng6-full-01210,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q010,31,What does 'energy' mean in Vietnamese?,What does 'energy' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q010.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q010.mp3,
eng6-full-01211,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q011,31,What does 'turn off' mean in Vietnamese?,What does 'turn off' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q011.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q011.mp3,
eng6-full-01212,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q012,31,What does 'green' mean in Vietnamese?,What does 'green' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q012.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q012.mp3,
eng6-full-01213,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q013,31,Which English word/phrase means 'môi trường'?,Which English word/phrase means 'môi trường'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u11-vocabulary-our-greener-world-q013.mp3,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q013.mp3,
